timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint,session_id,hour,dayofweek,minute,is_active,utilization,T_Hotend_Actual_Smooth,Power_Hotend_Smooth,hotend_zscore,power_zscore,session_elapsed_seconds,session_elapsed_hours
2023-11-29 11:50:30.714000+00:00,42.9,46.2,90.0,64.0,90.0,4440.0,3000.0,255.0,76.0,243.0,73.0,243.5,243.5,243.0,1.0,180.535,160.37,11.6,274007.3413302386,2100.0,17,11,2,50,1,1.0,243.5,73.0,0.1411388145231618,-0.5253211119558701,8879.009,2.466391388888889
2024-01-17 10:11:54.437000+00:00,33.2,28.4,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,29.2,29.2,0.0,0.0,0.0,200.0,80.0,30010.598779988628,3000.0,21,10,2,11,1,1.0,29.26,0.0,-3.540251199386547,-2.956724067473219,6907.758,1.9188216666666664
2023-11-29 12:00:55.679000+00:00,43.0,45.9,90.0,69.0,90.0,4380.0,2940.0,255.0,76.0,243.0,91.0,242.3,242.3,243.0,1.0,186.179,136.817,12.6,274429.63385028555,2400.0,17,12,2,0,1,1.0,242.3,91.0,0.075319978248079,0.505473077020235,9503.974,2.6399927777777776
2023-11-22 10:19:54.583000+00:00,41.7,39.9,90.0,59.0,90.0,4320.0,2940.0,255.0,76.0,243.0,99.0,243.1,243.1,243.0,1.0,61.032,87.087,6.2,196974.04748979027,5895.652,14,10,2,19,1,1.0,243.1,99.0,0.1371604713980715,0.4223822904513746,6295.592,1.7487755555555555
2023-11-14 13:46:36.408000+00:00,41.4,34.9,60.0,48.0,59.9,4260.0,4860.0,255.0,255.0,210.0,122.0,208.9,208.9,210.0,1.0,82.328,86.512,34.55,151979.1904698327,12000.0,11,13,1,46,1,1.0,208.9,122.0,0.1607326343178046,0.7726602904629915,14108.72,3.9190888888888886
2023-11-28 11:26:05.927000+00:00,42.8,44.7,90.0,73.0,90.0,4380.0,3060.0,255.0,76.0,243.0,89.0,242.7,242.7,243.0,1.0,138.317,116.772,6.0,263078.6105595691,2400.0,16,11,1,26,1,1.0,242.7,89.0,0.2064121342957592,0.5442567320053204,14417.293,4.004803611111111
2024-01-18 09:57:36.608000+00:00,42.3,36.7,60.0,39.0,60.0,4320.0,3840.0,255.0,255.0,215.0,108.0,214.8,214.8,215.0,1.0,140.636,105.171,25.4,37799.77969999168,1500.0,22,9,3,57,1,1.0,214.72000000000003,109.4,0.5292466003151476,0.5694059374942728,2852.903,0.7924730555555555
2023-11-27 09:51:11.808000+00:00,40.7,45.4,90.0,88.0,89.6,4320.0,0.0,255.0,38.0,243.0,81.0,243.0,243.0,243.0,1.0,203.278,33.709,0.8,238795.5279397693,5876.994,15,9,0,51,1,1.0,242.96,79.6,0.0995703145426145,-0.1308204002436711,4012.48,1.114577777777778
2024-01-17 14:08:07.745000+00:00,43.7,38.3,60.0,57.0,59.7,4380.0,4500.0,255.0,255.0,215.0,95.0,216.1,216.1,215.0,1.0,129.625,118.821,9.4,32726.34442998753,1500.0,21,14,2,8,1,1.0,216.1,95.0,0.3282959626708257,-0.092676996941752,21081.066,5.855851666666666
2023-11-06 13:19:04.334000+00:00,44.0,35.0,60.0,16.0,60.1,4320.0,4560.0,255.0,255.0,215.0,109.0,215.5,215.5,215.0,1.0,97.212,123.297,4.0,136600.97337988715,11054.348,10,13,0,19,1,1.0,215.5,108.8,0.2427772243343736,0.1398742539648662,13190.291,3.663969722222222
2023-11-14 13:11:04.884000+00:00,41.6,35.1,60.0,22.0,60.1,4260.0,4680.0,255.0,255.0,210.0,109.0,209.8,209.8,210.0,1.0,153.126,84.433,29.3,150512.158029833,12000.0,11,13,1,11,1,1.0,209.72,110.2,0.190416102244523,0.2585142901404748,11977.196,3.326998888888889
2023-10-02 13:00:10.812000+00:00,44.9,35.8,60.0,13.0,60.2,4320.0,4320.0,255.0,255.0,210.0,125.0,209.2,209.2,210.0,1.0,110.237,141.08,25.85,75156.4273100369,12000.0,5,13,0,0,1,1.0,209.2,125.0,0.1049949813434642,0.868266844238868,14836.935,4.121370833333333
2023-11-20 12:56:45.096000+00:00,43.3,39.5,90.0,68.0,90.0,4380.0,2880.0,255.0,76.0,243.0,80.0,243.4,243.4,243.0,1.0,176.355,53.452,6.2,174845.2871496709,8640.0,13,12,0,56,1,1.0,243.4,80.0,0.2583240623831159,0.1325882223832317,3444.563,0.9568230555555556
2024-01-18 15:08:33.519000+00:00,45.5,37.8,70.0,37.0,70.2,4380.0,3960.0,255.0,255.0,215.0,112.0,215.7,215.7,215.0,1.0,123.317,80.692,1.4,51382.936420007136,2100.0,22,15,3,8,1,1.0,215.7,112.0,0.5456529595819978,0.6651744190965229,21509.814,5.974948333333333
2023-11-29 09:50:42.200000+00:00,39.4,46.3,90.0,122.0,89.4,4380.0,0.0,255.0,0.0,243.0,50.0,242.3,242.3,243.0,1.0,155.617,114.746,0.6,268747.012769628,5882.353,17,9,2,50,1,1.0,242.3,50.2,0.075319978248079,-1.842447020092004,1690.495,0.4695819444444444
2023-11-27 14:59:57.400000+00:00,40.0,39.1,0.0,0.0,79.7,4320.0,0.0,255.0,0.0,0.0,0.0,178.2,178.2,0.0,0.0,0.0,200.0,43.0,254343.9118996249,3000.0,15,14,0,59,1,1.0,178.32,0.0,-2.9612418620480927,-4.537280080106911,22538.072,6.260575555555556
2023-11-28 10:52:57.817000+00:00,42.9,45.3,90.0,75.0,90.0,4380.0,2880.0,255.0,76.0,243.0,69.0,244.4,244.4,243.0,1.0,109.368,158.452,4.4,261792.79894954409,5895.652,16,10,1,52,1,1.0,244.4,69.0,0.2484511730648576,-0.1988765142168363,12429.183,3.452550833333333
2023-03-30 13:11:08.676000+00:00,40.2,31.1,60.0,37.0,60.0,4200.0,4620.0,255.0,255.0,225.0,109.0,225.3,225.3,225.0,1.0,130.226,108.15,43.6,9168.23757999884,900.0,2,13,3,11,1,1.0,225.38,106.6,0.3409331642350336,-1.039009116310924,12287.738,3.4132605555555555
2023-11-27 11:56:53.541000+00:00,42.6,40.9,90.0,62.0,90.0,4380.0,3000.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,146.385,119.588,3.2,245811.2330797182,2100.0,15,11,0,56,1,1.0,242.8,91.0,0.0901233633802981,0.4131869676406796,11554.213,3.209503611111111
2023-09-28 09:56:35.400000+00:00,44.2,35.9,60.0,21.0,60.1,0.0,0.0,0.0,255.0,210.0,90.0,211.4,211.4,210.0,1.0,122.831,101.005,12.35,58265.57260001811,12000.0,4,9,3,56,1,1.0,211.4,90.0,0.2908800034656851,-0.243631406015947,6601.203,1.8336675
2023-12-07 10:51:27.200000+00:00,30.4,23.6,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,129.434,100.146,3.6,287265.4734108752,5895.652,19,10,3,51,1,1.0,29.92,0.0,-3.014578726248789,-2.1302635484842942,6511.558,1.808766111111111
2023-10-12 14:32:17.987000+00:00,47.1,38.6,90.0,64.0,90.1,4320.0,3540.0,255.0,124.0,243.0,118.0,242.0,242.0,243.0,1.0,134.835,66.641,79.55,115549.84486981612,8640.0,8,14,3,32,1,1.0,242.0,118.0,-0.0794847487031807,1.372691891891184,22791.397,6.330943611111112
2023-12-07 10:11:48.179000+00:00,41.2,39.6,90.0,127.0,89.2,4260.0,2820.0,255.0,76.0,243.0,87.0,243.0,243.0,243.0,1.0,151.767,116.166,3.0,286738.32143085456,1500.0,19,10,3,11,1,1.0,243.0,87.0,0.4093469867874469,0.501257736960279,4132.537,1.1479269444444444
2023-11-06 10:14:46.907000+00:00,40.8,32.9,60.0,41.0,59.9,4320.0,4440.0,255.0,255.0,215.0,127.0,214.2,214.2,215.0,1.0,56.846,120.406,1.0,126099.98807989938,11054.364,10,10,0,14,1,1.0,214.32,127.0,0.203705966448159,0.6975556453668396,2132.864,0.5924622222222222
2023-11-27 10:44:05.038000+00:00,42.3,42.0,90.0,67.0,90.1,4380.0,2880.0,255.0,76.0,243.0,91.0,243.0,243.0,243.0,1.0,39.031,111.539,1.6,242449.2276397535,2100.0,15,10,0,44,1,1.0,243.02,90.6,0.0995703145426145,0.4131869676406796,7185.71,1.9960305555555555
2023-12-07 09:47:19.309000+00:00,40.6,41.0,90.0,69.0,90.1,4320.0,2760.0,255.0,76.0,243.0,78.0,243.8,243.8,243.0,1.0,128.934,75.834,1.8,285703.18028084206,2100.0,19,9,3,47,1,1.0,243.8,78.0,0.4222068016720902,0.2290313970867024,2663.667,0.7399074999999999
2023-11-28 11:45:37.716000+00:00,42.9,44.4,90.0,47.0,90.2,4380.0,2940.0,255.0,76.0,243.0,69.0,244.2,244.2,243.0,1.0,100.553,125.117,6.8,263842.0805095942,5877.944,16,11,1,45,1,1.0,244.2,69.0,0.2435054037979044,-0.1988765142168363,15589.082,4.330300555555556
2023-11-14 11:30:03.439000+00:00,42.4,34.9,60.0,61.0,59.8,4260.0,4320.0,255.0,255.0,210.0,84.0,211.2,211.2,210.0,1.0,97.599,91.457,9.05,146434.87439988574,8640.0,11,11,1,30,1,1.0,211.2,84.0,0.2365903856860838,-0.730228018172057,5915.751,1.6432641666666667
2023-10-12 12:59:05.198000+00:00,47.6,39.6,90.0,68.0,90.0,4320.0,3540.0,255.0,124.0,243.0,101.0,243.0,243.0,243.0,1.0,157.604,58.494,51.5,112215.71954983812,2100.0,8,12,3,59,1,1.0,243.0,101.0,0.0547241108718929,0.4095113942743606,17198.608,4.777391111111111
2023-11-15 10:06:52.133000+00:00,41.3,32.8,60.0,29.0,60.0,4320.0,4440.0,255.0,255.0,210.0,116.0,210.2,210.2,210.0,1.0,107.876,162.407,2.9,162883.63883975398,3000.0,12,10,2,6,1,1.0,210.2,116.0,0.1151358746756988,0.3855936322312005,7191.166,1.9975461111111112
2023-10-11 12:19:56.377000+00:00,45.4,34.8,60.0,49.0,59.9,4320.0,4560.0,255.0,255.0,210.0,99.0,210.6,210.6,210.0,1.0,117.728,109.257,41.9,95683.64757988248,1783.0,7,12,2,19,1,1.0,210.92,92.6,0.2144637070906532,-0.2413414556780147,15092.955,4.1924875
2023-11-14 15:19:12.200000+00:00,41.4,34.1,60.0,9.0,60.2,4320.0,4500.0,255.0,255.0,210.0,106.0,210.5,210.5,210.0,1.0,91.615,119.725,2.6,155257.0388698144,900.0,11,15,1,19,1,1.0,210.5,106.0,0.2135032439653034,0.139865213142971,19664.512,5.462364444444444
2023-11-27 13:39:14.230000+00:00,42.7,43.8,90.0,54.0,90.0,4380.0,3000.0,255.0,76.0,243.0,95.0,242.6,242.6,243.0,1.0,205.922,36.452,6.2,250109.1359996612,2100.0,15,13,0,39,1,1.0,242.6,95.0,0.0806764122179803,0.6307899147944198,17694.902,4.915250555555555
2023-03-29 12:59:14.817000+00:00,39.0,32.1,60.0,42.0,60.1,4260.0,4620.0,255.0,255.0,215.0,127.0,214.1,214.1,215.0,1.0,119.649,95.13,12.8,13510.344409997631,2100.0,1,12,2,59,1,1.0,214.16,127.0,-0.2244390510517501,1.110951495625696,4303.944,1.19554
2023-11-27 11:42:05.501000+00:00,42.8,43.3,90.0,47.0,90.2,4320.0,3060.0,255.0,76.0,243.0,98.0,242.5,242.5,243.0,1.0,121.986,76.045,2.8,245154.3653997252,2100.0,15,11,0,42,1,1.0,242.54,97.2,0.0759529366368221,0.7939921251597251,10666.173,2.962825833333333
2023-11-22 12:02:34.280000+00:00,40.9,37.3,90.0,38.0,90.1,4260.0,2700.0,255.0,76.0,243.0,96.0,242.9,242.9,243.0,1.0,149.115,84.596,16.4,208541.93724978683,5882.382,14,12,2,2,1,1.0,242.9,96.0,0.1296182566457284,0.2906913348150624,12455.289,3.4598025000000003
2023-11-22 12:07:00.734000+00:00,41.0,37.2,90.0,48.0,90.0,4320.0,2880.0,255.0,76.0,243.0,91.0,242.7,242.7,243.0,1.0,143.565,80.229,17.6,208983.82704978832,5891.986,14,12,2,7,1,1.0,242.7,91.0,0.1220760418933842,0.0712064087545418,12721.743,3.5338175
2023-11-29 10:40:13.579000+00:00,42.7,43.4,90.0,63.0,90.0,4380.0,2940.0,255.0,76.0,243.0,79.0,243.4,243.4,243.0,1.0,141.856,113.881,4.6,271156.91390986444,10800.0,17,10,2,40,1,1.0,243.4,79.0,0.1356539115002384,-0.181723048963835,4661.874,1.294965
2023-03-29 13:09:04.035000+00:00,39.2,32.6,60.0,25.0,60.0,4200.0,4620.0,255.0,255.0,215.0,127.0,213.6,213.6,215.0,1.0,107.453,123.078,14.0,13710.089689997343,3600.0,1,13,2,9,1,1.0,213.76000000000005,127.0,-0.405658251307565,1.110951495625696,4893.162,1.3592116666666667
2024-01-15 15:48:34.600000+00:00,31.9,24.2,0.0,0.0,34.9,4140.0,0.0,255.0,0.0,0.0,0.0,51.9,51.9,0.0,0.0,0.0,200.0,36.4,27928.14726999161,3000.0,20,15,0,48,1,1.0,51.9,0.0,-3.939571261432009,-2.9404210709929304,15398.56,4.277377777777778
2023-12-04 14:28:46.767000+00:00,35.6,42.3,90.0,78.0,88.8,4320.0,0.0,255.0,0.0,243.0,45.0,241.8,241.8,243.0,1.0,129.894,84.696,0.4,282210.46732077555,2100.0,18,14,0,28,1,1.0,241.8,45.0,0.9234621001491924,0.1070916337376285,12384.689,3.440191388888889
2023-09-28 12:07:59.733000+00:00,43.6,35.5,60.0,31.0,60.0,4320.0,4560.0,255.0,255.0,210.0,127.0,209.2,209.2,210.0,1.0,143.306,56.031,0.95,61819.77963002112,12000.0,4,12,3,7,1,1.0,209.2,127.0,0.2362430906520612,0.7773694654572606,14485.536,4.02376
2023-03-28 09:03:04.715000+00:00,37.7,33.5,60.0,56.0,60.1,4260.0,4620.0,255.0,255.0,215.0,106.0,215.9,215.9,215.0,1.0,104.345,112.173,2.9,698.6876199999972,4800.0,0,9,1,3,1,1.0,215.9,106.0,0.4254872189646839,-0.480574240044553,1606.631,0.4462863888888889
2023-11-28 08:08:26.236000+00:00,40.7,46.3,90.0,58.0,90.2,4320.0,0.0,255.0,38.0,243.0,80.0,242.4,242.4,243.0,1.0,200.286,163.215,0.8,256112.33451961592,3600.0,16,8,1,8,1,1.0,242.4,80.0,0.1989934803953306,0.2098467712053498,2557.602,0.710445
2023-11-06 12:17:51.763000+00:00,37.7,30.7,0.0,0.0,43.9,4260.0,0.0,255.0,0.0,0.0,0.0,79.5,79.5,0.0,0.0,0.0,200.0,47.0,134023.63442990233,3000.0,10,12,0,17,1,1.0,79.55999999999999,0.0,-3.8446774468388094,-3.237196393969306,9517.72,2.643811111111111
2023-11-06 10:24:27.800000+00:00,41.5,32.9,60.0,3.0,60.2,4320.0,4620.0,255.0,255.0,215.0,118.0,215.2,215.2,215.0,1.0,180.711,123.36,2.3,126794.22661990087,3000.0,10,10,0,24,1,1.0,215.2,118.0,0.2337607802067853,0.4187149496658529,2713.757,0.7538213888888889
2024-01-15 14:59:05.069000+00:00,39.2,28.9,60.0,35.0,60.1,4200.0,4380.0,255.0,255.0,215.0,119.0,215.2,215.2,215.0,1.0,147.54,112.271,1.4,25969.81200999304,3600.0,20,14,0,59,1,1.0,215.2,119.0,0.2730923433799133,0.3557760766319087,12429.029,3.452508055555556
2024-01-17 08:24:20.534000+00:00,33.8,34.3,60.0,5.0,60.1,4380.0,0.0,255.0,0.0,215.0,34.0,214.9,214.9,215.0,1.0,131.285,113.872,0.2,28005.4166999916,2100.0,21,8,2,24,1,1.0,214.96000000000004,34.0,0.3034577786447754,-1.9316966948619567,453.855,0.1260708333333333
2024-01-17 10:39:50.570000+00:00,32.7,27.6,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.4,0.0,0.0,0.0,200.0,80.0,30010.598779988628,3000.0,21,10,2,39,1,1.0,27.42,0.0,-3.5775084754256223,-2.956724067473219,8583.891,2.3844141666666667
2023-11-27 11:34:18.143000+00:00,42.6,42.5,90.0,61.0,90.0,4320.0,2880.0,255.0,76.0,243.0,101.0,242.0,242.0,243.0,1.0,195.077,85.234,2.8,244793.45174972853,2100.0,15,11,0,34,1,1.0,242.0,101.0,0.0523355587310296,0.9571943355250304,10198.815,2.833004166666667
2023-03-30 12:59:36.849000+00:00,39.5,35.3,60.0,23.0,60.0,4260.0,4560.0,255.0,255.0,225.0,113.0,225.0,225.0,225.0,1.0,130.97,93.273,35.2,9067.34849999914,900.0,2,12,3,59,1,1.0,224.88,115.4,0.220049122101344,-0.6410429812990149,11595.911,3.2210863888888888
2023-11-28 08:33:12.200000+00:00,42.5,43.2,90.0,98.0,89.8,4380.0,3000.0,255.0,76.0,243.0,99.0,242.3,242.3,243.0,1.0,140.415,102.236,1.4,257343.30245960408,2100.0,16,8,1,33,1,1.0,242.58,94.2,0.1965205957618544,0.9158233551163988,4043.566,1.1232127777777776
2023-03-29 13:17:43.492000+00:00,39.0,33.2,60.0,50.0,60.1,4260.0,4500.0,255.0,255.0,215.0,104.0,216.0,216.0,215.0,1.0,151.524,105.265,15.2,13870.485159997046,2100.0,1,13,2,17,1,1.0,216.0,102.0,0.4641939099203485,-0.6835810431533106,5412.619,1.5035052777777778
2024-01-17 14:21:52.422000+00:00,39.5,37.4,60.0,0.0,61.8,4380.0,0.0,255.0,0.0,215.0,34.0,214.9,214.9,215.0,1.0,120.111,114.384,0.2,32981.174729987506,8640.0,21,14,2,21,1,1.0,215.22000000000003,30.0,0.3034577786447754,-1.9316966948619567,21905.743,6.084928611111111
2023-11-22 15:23:00.858000+00:00,40.7,35.2,90.0,44.0,90.0,4200.0,2760.0,255.0,76.0,243.0,95.0,243.0,243.0,243.0,1.0,126.627,129.655,71.2,232577.8304897732,5895.652,14,15,2,23,1,1.0,243.0,95.0,0.1333893640218999,0.2467943496029582,24481.867,6.8005186111111104
2023-12-07 09:15:54.022000+00:00,34.6,43.2,90.0,0.0,90.1,4320.0,0.0,255.0,0.0,243.0,43.0,242.4,242.4,243.0,1.0,149.246,112.722,0.4,284135.0173508078,3600.0,19,9,3,15,1,1.0,242.4,43.0,0.3997021256239647,-0.8296265913105396,778.38,0.2162166666666666
2023-10-02 10:39:36.922000+00:00,44.7,37.2,60.0,18.0,60.1,4380.0,4440.0,255.0,255.0,210.0,126.0,209.1,209.1,210.0,1.0,139.059,141.852,8.45,68130.77462003261,3000.0,5,10,0,39,1,1.0,209.1,126.0,0.1002924561503592,0.9178465610514074,6403.045,1.7786236111111111
2023-11-27 09:13:20.684000+00:00,38.3,45.2,85.0,25.0,85.3,4380.0,0.0,255.0,0.0,250.0,34.0,250.2,250.2,250.0,1.0,126.26,166.338,0.2,235479.84957977344,1200.0,15,9,0,13,1,1.0,250.2,34.0,0.4396605563860259,-2.687655029300119,1741.356,0.48371
2023-11-29 10:54:07.764000+00:00,42.9,44.9,90.0,62.0,90.0,4440.0,2880.0,255.0,76.0,243.0,73.0,244.0,244.0,243.0,1.0,187.714,138.751,6.0,271722.5524199559,2100.0,17,10,2,54,1,1.0,244.0,73.0,0.1685633296377798,-0.5253211119558701,5496.059,1.5266830555555555
2023-11-15 08:28:06.200000+00:00,37.4,38.1,60.0,39.0,60.0,4380.0,0.0,255.0,0.0,219.0,31.0,219.1,219.1,219.0,1.0,170.566,155.287,0.2,156224.03399980508,1200.0,12,8,2,28,1,1.0,219.1,31.0,0.6397338863420278,-3.853219265430868,1265.233,0.3514536111111111
2023-10-12 13:44:41.174000+00:00,46.8,38.4,90.0,46.0,89.9,4320.0,3600.0,255.0,124.0,243.0,102.0,242.9,242.9,243.0,1.0,127.318,69.136,68.589,113778.41867982202,3000.0,8,13,3,44,1,1.0,242.9,102.0,0.0413032249143863,0.466169070604762,19934.584,5.537384444444444
2023-10-12 14:07:11.645000+00:00,46.9,39.4,90.0,84.0,89.8,4320.0,2880.0,255.0,76.0,243.0,91.0,242.7,242.7,243.0,1.0,147.576,62.204,74.0,114636.24135981734,7611.437,8,14,3,7,1,1.0,242.7,91.0,0.0144614529993693,-0.1570653690296532,21285.055,5.912515277777778
2023-11-28 09:29:40.774000+00:00,40.3,47.0,90.0,60.0,89.9,4380.0,0.0,255.0,0.0,243.0,36.0,243.0,243.0,243.0,1.0,96.531,119.606,0.6,258564.86647959024,2100.0,16,9,1,29,1,1.0,243.0,36.0,0.2138307881961886,-1.425046370483395,7432.14,2.064483333333333
2023-11-29 10:05:16.312000+00:00,41.7,43.3,90.0,58.0,90.1,4380.0,3120.0,255.0,76.0,243.0,96.0,242.6,242.6,243.0,1.0,116.622,83.851,1.2,269745.4965996317,2400.0,17,10,2,5,1,1.0,242.6,96.0,0.0917746873168489,0.7918047961802641,2564.607,0.7123908333333333
2023-10-11 11:14:27.217000+00:00,45.8,36.4,60.0,57.0,59.9,4320.0,4560.0,255.0,255.0,210.0,111.0,209.8,209.8,210.0,1.0,125.009,113.413,20.45,93911.54436985913,1500.0,7,11,2,14,1,1.0,209.8,111.0,0.1877233809871347,0.2485198879827083,11163.795,3.1010541666666667
2023-11-28 07:54:16.655000+00:00,39.6,46.2,90.0,81.0,90.0,4440.0,0.0,255.0,0.0,243.0,36.0,242.8,242.8,243.0,1.0,158.218,11.815,0.4,255227.36253961865,5877.944,16,7,1,54,1,1.0,242.8,36.0,0.2088850189292362,-1.425046370483395,1708.021,0.4744502777777777
2023-10-12 14:00:17.726000+00:00,46.9,38.5,90.0,108.0,89.9,4320.0,3600.0,255.0,124.0,243.0,97.0,243.5,243.5,243.0,1.0,138.2,60.307,72.85,114354.1084498208,720.0,8,14,3,0,1,1.0,243.5,97.0,0.1218285406594297,0.182880688952755,20871.136,5.7975377777777775
2023-10-02 09:06:58.400000+00:00,35.9,37.4,60.0,0.0,60.7,4320.0,0.0,255.0,0.0,219.0,35.0,218.8,218.8,219.0,1.0,84.001,134.73,0.2,63189.1545700263,1200.0,5,9,0,6,1,1.0,218.8,35.0,0.556437399881573,-3.5939076688896683,844.523,0.2345897222222222
2023-03-30 12:05:05.099000+00:00,40.1,34.0,60.0,26.0,60.0,4260.0,4560.0,255.0,255.0,225.0,127.0,222.7,222.7,225.0,1.0,128.524,96.532,22.4,8122.889080000154,1097.0,2,12,3,5,1,1.0,222.7,127.0,-0.7067285342569127,0.7518384912426672,8324.161,2.3122669444444446
2023-11-22 09:00:01.600000+00:00,39.1,47.3,85.0,43.0,85.0,4320.0,0.0,255.0,0.0,250.0,31.0,250.4,250.4,250.0,1.0,70.5,67.095,0.2,185954.7414097853,1200.0,14,9,2,0,1,1.0,250.4,31.0,0.4124513098586122,-2.562612703971704,1502.609,0.4173913888888889
2023-10-11 12:03:26.973000+00:00,45.8,35.2,60.0,55.0,59.9,4320.0,4860.0,255.0,255.0,210.0,118.0,209.3,209.3,210.0,1.0,124.587,102.682,34.6,95274.76850987531,1356.0,7,12,2,3,1,1.0,209.34,117.6,0.1710106771724354,0.5342723384514635,14103.551,3.9176530555555553
2023-11-27 10:36:34.704000+00:00,42.6,41.8,90.0,92.0,89.9,4320.0,2940.0,255.0,76.0,243.0,99.0,242.6,242.6,243.0,1.0,75.671,39.831,1.4,242097.1563197577,2100.0,15,10,0,36,1,1.0,242.6,99.0,0.0806764122179803,0.8483928619481601,6735.376,1.8709377777777776
2024-01-17 14:53:19.164000+00:00,43.7,37.9,60.0,14.0,60.1,4380.0,4740.0,255.0,255.0,215.0,112.0,214.9,214.9,215.0,1.0,130.278,80.604,5.2,34329.04893998763,10800.0,21,14,2,53,1,1.0,214.9,112.0,0.3034577786447754,0.4198366893638788,23792.485,6.609023611111112
2023-10-11 09:14:44.010000+00:00,44.4,36.1,60.0,48.0,59.9,4320.0,5100.0,255.0,255.0,210.0,97.0,210.8,210.8,210.0,1.0,88.247,103.936,18.5,89438.67554983827,11336.0,7,9,2,14,1,1.0,210.8,97.0,0.2211487886165335,-0.3229850129548018,3980.588,1.105718888888889
2023-11-27 14:18:43.608000+00:00,42.6,43.3,90.0,47.0,90.1,4380.0,3000.0,255.0,76.0,243.0,81.0,243.4,243.4,243.0,1.0,126.578,104.677,7.4,251853.6458396426,2100.0,15,14,0,18,1,1.0,243.4,81.0,0.1184642168672488,-0.1308204002436711,20064.28,5.573411111111111
2023-10-09 09:38:40.712000+00:00,39.2,36.1,60.0,0.0,60.2,4320.0,4200.0,255.0,170.0,210.0,111.0,207.9,207.9,210.0,1.0,95.7,74.807,0.5,77573.88626003175,2100.0,6,9,0,38,1,1.0,207.9,111.0,0.1763069082556163,0.3209517411998052,997.854,0.2771816666666666
2023-11-27 13:36:54.813000+00:00,42.6,43.1,90.0,79.0,90.0,4380.0,2820.0,255.0,76.0,243.0,94.0,242.7,242.7,243.0,1.0,45.291,123.263,6.0,250009.7321596626,2400.0,15,13,0,36,1,1.0,242.7,94.0,0.0853998877991385,0.5763891780059848,17555.485,4.876523611111112
2023-11-27 11:34:13.908000+00:00,42.6,42.7,90.0,65.0,90.0,4320.0,3060.0,255.0,76.0,243.0,106.0,241.9,241.9,243.0,1.0,146.482,57.393,2.8,244788.5937997285,2100.0,15,11,0,34,1,1.0,241.9,106.0,0.0476120831498713,1.2291980194672056,10194.58,2.831827777777778
2023-11-22 15:31:12.735000+00:00,40.8,35.0,90.0,46.0,90.0,4260.0,2760.0,255.0,76.0,243.0,110.0,242.0,242.0,243.0,1.0,137.566,88.734,72.0,233239.76640977443,5895.652,14,15,2,31,1,1.0,242.0,110.8,0.0956782902601821,0.9052491277845196,24973.744,6.937151111111111
2023-11-29 13:07:55.027000+00:00,42.8,47.6,90.0,76.0,89.9,4440.0,2880.0,255.0,76.0,243.0,87.0,242.6,242.6,243.0,1.0,125.312,129.38,19.2,277129.2529607358,2100.0,17,13,2,7,1,1.0,242.6,87.0,0.0917746873168489,0.2764077016922116,13523.322,3.756478333333333
2023-11-29 10:34:50.894000+00:00,42.6,43.1,90.0,70.0,90.0,4380.0,2940.0,255.0,76.0,243.0,83.0,243.1,243.1,243.0,1.0,141.977,96.179,4.2,270940.0712698182,10800.0,17,10,2,34,1,1.0,243.1,83.0,0.119199202431467,0.0473423263641882,4339.189,1.205330277777778
2023-11-29 11:50:11.896000+00:00,42.9,47.0,90.0,73.0,90.0,4380.0,2820.0,255.0,76.0,243.0,62.0,244.5,244.5,243.0,1.0,63.875,99.349,11.6,273998.54237023793,2100.0,17,11,2,50,1,1.0,244.5,62.0,0.1959878447523979,-1.1552508941079342,8860.191,2.461164166666667
2023-11-29 10:21:54.031000+00:00,42.5,42.8,90.0,74.0,90.0,4440.0,2880.0,255.0,76.0,243.0,97.0,242.4,242.4,243.0,1.0,186.181,134.175,2.8,270418.66928971134,2400.0,17,10,2,21,1,1.0,242.4,97.0,0.0808048812710023,0.84907114001227,3562.326,0.989535
2023-10-11 10:49:52.674000+00:00,45.1,35.7,60.0,55.0,59.9,4380.0,4680.0,255.0,255.0,210.0,101.0,210.3,210.3,210.0,1.0,108.775,107.318,9.328,93340.7633498516,1466.0,7,10,2,49,1,1.0,210.3,101.0,0.2044360848018341,-0.1596978984012275,9689.252,2.691458888888889
2023-11-29 11:33:51.266000+00:00,42.8,46.7,90.0,58.0,90.1,4440.0,2820.0,255.0,76.0,243.0,92.0,242.5,242.5,243.0,1.0,135.78,68.414,10.0,273331.571180168,2400.0,17,11,2,33,1,1.0,242.5,92.0,0.0862897842939256,0.5627394208522408,7879.561,2.188766944444444
