timestamp,T_Ambient_Actual,T_Pinda_Actual,T_Bed_Setpoint,Power_Bed,T_Bed_Actual,Speed_Fan_Hotend,Speed_Fan_Part,PWM_Fan_Hotend,PWM_Fan_Part,T_Hotend_Setpoint,Power_Hotend,T_Hotend_Actual,T_Tool_Actual,T_Tool_Setpoint,StepperOnOff,X_Setpoint,Y_Setpoint,Z_Setpoint,E_Setpoint,F_Setpoint
2023-11-22 14:37:16.142000+00:00,40.7,36.6,90.0,47.0,90.0,4200.0,2940.0,255.0,76.0,243.0,105.0,242.1,242.1,243.0,1.0,167.319,105.0,64.8,228023.2915797709,5895.652
2023-11-22 16:01:33.800000+00:00,32.9,26.6,0.0,0.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,43.2,43.2,0.0,0.0,0.0,200.0,105.0,234594.8119997761,3000.0
2024-01-18 12:23:28.600000+00:00,34.3,30.3,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,200.0,131.4,42980.08864999995,3000.0
2023-10-11 09:14:05.748000+00:00,44.5,36.4,60.0,43.0,60.0,4260.0,4260.0,255.0,255.0,210.0,122.0,209.3,209.3,210.0,1.0,155.117,106.57,18.35,89400.99632983857,2100.0
2023-10-12 10:36:40.945000+00:00,46.6,42.9,90.0,66.0,90.0,4380.0,3420.0,255.0,104.0,243.0,94.0,243.0,243.0,243.0,1.0,125.874,50.504,15.2,106434.62444988124,7616.926
2023-11-29 10:31:40.279000+00:00,42.5,42.8,90.0,85.0,89.9,4380.0,2760.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,126.539,105.755,3.8,270811.7878897871,2400.0
2024-01-18 13:42:45.357000+00:00,43.4,35.6,55.0,27.0,54.8,4380.0,4440.0,255.0,255.0,215.0,116.0,215.3,215.3,215.0,1.0,148.871,80.646,4.2,46331.848040003,3600.0
2023-10-12 10:38:14.686000+00:00,46.6,42.9,90.0,67.0,90.0,4440.0,3060.0,255.0,86.0,243.0,94.0,242.2,242.2,243.0,1.0,110.722,60.433,15.5,106503.54284988076,7615.168
2023-11-29 11:28:17.291000+00:00,42.8,46.5,90.0,88.0,89.8,4380.0,2880.0,255.0,76.0,243.0,97.0,242.2,242.2,243.0,1.0,181.684,122.356,9.4,273105.655010137,2100.0
2023-11-29 10:49:09.495000+00:00,42.7,44.0,90.0,73.0,90.0,4380.0,2940.0,255.0,76.0,243.0,84.0,243.1,243.1,243.0,1.0,171.842,60.105,5.6,271518.2382899282,2100.0
2023-03-30 09:51:31.112000+00:00,32.9,35.9,60.0,0.0,60.3,4320.0,0.0,255.0,0.0,225.0,31.0,225.1,225.1,225.0,1.0,126.738,116.716,0.2,3206.9360100003296,1200.0
2023-12-04 14:28:25.672000+00:00,35.2,42.2,90.0,127.0,86.5,4320.0,0.0,255.0,0.0,243.0,43.0,242.3,242.3,243.0,1.0,132.554,122.449,0.4,282196.12077077426,2100.0
2023-10-12 12:55:18.400000+00:00,47.6,40.0,90.0,84.0,89.9,4260.0,3720.0,255.0,124.0,243.0,99.0,243.0,243.0,243.0,1.0,99.762,43.466,49.85,112082.2346798386,1841.0
2023-11-28 08:18:12.200000+00:00,41.8,43.3,90.0,53.0,90.0,4380.0,2880.0,255.0,76.0,243.0,97.0,242.5,242.5,243.0,1.0,167.089,94.589,1.2,256607.8529296117,10800.0
2023-03-30 09:59:42.771000+00:00,37.3,32.6,60.0,47.0,60.0,4260.0,4680.0,255.0,255.0,225.0,121.0,225.2,225.2,225.0,1.0,129.888,91.55,1.6,3749.6232500003407,10959.0
2023-11-28 08:17:43.050000+00:00,41.7,42.6,90.0,69.0,90.1,4320.0,2760.0,255.0,76.0,243.0,97.0,242.7,242.7,243.0,1.0,154.317,91.046,1.0,256599.454589612,8640.0
2023-11-29 11:16:36.768000+00:00,42.9,45.1,90.0,63.0,90.0,4380.0,3000.0,255.0,76.0,243.0,72.0,243.8,243.8,243.0,1.0,142.556,141.409,8.2,272631.16506007686,2100.0
2024-01-15 14:13:31.364000+00:00,40.5,29.7,60.0,75.0,59.7,4200.0,4620.0,255.0,255.0,215.0,105.0,215.8,215.8,215.0,1.0,120.344,110.978,6.2,24178.275419994294,1500.0
2024-01-15 15:27:09.151000+00:00,40.2,29.3,60.0,50.0,59.9,4200.0,4980.0,255.0,255.0,215.0,110.0,215.7,215.7,215.0,1.0,107.796,103.385,5.4,27325.23180999259,10180.235
2023-11-29 11:52:52.359000+00:00,43.0,45.6,90.0,67.0,89.9,4440.0,2760.0,255.0,76.0,243.0,81.0,242.9,242.9,243.0,1.0,128.731,157.92,11.8,274102.6229402496,2400.0
2023-10-12 12:10:22.232000+00:00,48.0,42.1,90.0,70.0,90.0,4380.0,3240.0,255.0,86.0,243.0,103.0,242.0,242.0,243.0,1.0,93.528,61.005,36.2,110355.44672985464,2100.0
2023-11-27 14:08:37.200000+00:00,42.5,44.6,90.0,31.0,90.2,4380.0,3060.0,255.0,76.0,243.0,98.0,242.6,242.6,243.0,1.0,63.507,57.797,7.0,251377.0204696473,10800.0
2023-11-27 13:52:44.865000+00:00,42.7,42.7,90.0,72.0,90.0,4380.0,2940.0,255.0,76.0,243.0,102.0,242.2,242.2,243.0,1.0,87.456,66.514,6.4,250696.6312396542,1500.0
2023-10-02 10:51:06.400000+00:00,44.7,36.9,60.0,33.0,60.0,4320.0,4740.0,255.0,255.0,210.0,109.0,210.2,210.2,210.0,1.0,132.08,97.486,9.8,68707.93088003455,2100.0
2023-10-12 09:58:34.125000+00:00,45.8,45.2,90.0,54.0,90.0,4440.0,3000.0,255.0,76.0,243.0,101.0,241.7,241.7,243.0,1.0,99.315,94.389,9.2,104623.4214298876,7658.989
2023-11-27 11:31:16.348000+00:00,42.6,42.9,90.0,54.0,90.1,4320.0,2940.0,255.0,76.0,243.0,86.0,243.2,243.2,243.0,1.0,67.058,150.387,2.6,244653.1239597304,2100.0
2023-10-09 10:19:07.129000+00:00,43.2,35.0,60.0,49.0,59.9,4320.0,4320.0,255.0,255.0,210.0,124.0,209.7,209.7,210.0,1.0,97.978,104.175,1.55,79999.21965999158,3000.0
2023-11-27 11:16:57.100000+00:00,42.5,40.7,90.0,43.0,90.2,4320.0,2940.0,255.0,76.0,243.0,91.0,242.8,242.8,243.0,1.0,170.994,121.465,2.4,243991.5444797382,2100.0
2023-11-29 11:11:45.600000+00:00,42.9,46.5,90.0,74.0,90.0,4380.0,2880.0,255.0,76.0,243.0,98.0,242.0,242.0,243.0,1.0,67.65,121.414,7.8,272435.3704500567,2100.0
2023-12-07 09:14:39.436000+00:00,33.7,43.0,85.0,87.0,84.8,4260.0,0.0,255.0,0.0,250.0,41.0,249.8,249.8,250.0,1.0,125.452,48.347,0.2,284076.3419908074,1200.0
2023-11-28 10:55:43.376000+00:00,42.9,45.7,90.0,51.0,90.3,4380.0,3000.0,255.0,76.0,243.0,81.0,243.4,243.4,243.0,1.0,113.024,86.175,4.6,261893.4190095428,2100.0
2023-11-28 09:48:36.418000+00:00,42.5,45.9,90.0,47.0,90.4,4380.0,2940.0,255.0,76.0,243.0,92.0,242.7,242.7,243.0,1.0,140.881,71.649,1.4,259298.16659957828,2100.0
2023-10-11 13:08:50.400000+00:00,38.8,31.0,0.0,0.0,39.7,4320.0,0.0,255.0,0.0,0.0,0.0,59.7,59.7,0.0,0.0,0.0,200.0,90.95,96762.8975198929,3000.0
2024-01-18 11:34:35.151000+00:00,42.5,35.1,60.0,15.0,60.0,4320.0,4500.0,255.0,255.0,185.0,88.0,185.2,185.2,185.0,1.0,136.083,100.712,87.2,42002.91447999832,900.0
2023-11-28 08:42:00.029000+00:00,42.5,43.2,90.0,56.0,90.1,4320.0,2760.0,255.0,76.0,243.0,90.0,243.0,243.0,243.0,1.0,147.743,142.391,1.6,257781.25665959908,2100.0
2024-01-15 15:03:46.323000+00:00,39.4,28.8,60.0,22.0,60.1,4200.0,4440.0,255.0,255.0,215.0,125.0,214.7,214.7,215.0,1.0,138.201,106.485,2.2,26208.657519993085,3600.0
2023-11-29 13:44:48.758000+00:00,35.7,33.0,85.0,16.0,85.9,4200.0,0.0,255.0,0.0,250.0,53.0,249.0,249.0,250.0,1.0,0.0,200.0,50.0,277469.84991077014,3000.0
2023-10-12 14:22:46.845000+00:00,47.2,38.3,90.0,46.0,89.9,4260.0,3600.0,255.0,124.0,243.0,114.0,242.0,242.0,243.0,1.0,109.77,73.481,77.15,115208.77392981447,2100.0
2023-12-04 13:41:04.600000+00:00,27.3,19.8,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.9,0.0,0.0,0.0,200.0,64.6,281957.8051807748,3000.0
2023-10-11 12:13:09.916000+00:00,45.7,35.0,60.0,51.0,59.9,4320.0,4800.0,255.0,255.0,210.0,98.0,210.5,210.5,210.0,1.0,121.616,106.551,39.05,95503.0201398798,2100.0
2023-03-29 13:18:23.930000+00:00,39.2,33.2,60.0,58.0,59.9,4200.0,4500.0,255.0,255.0,215.0,127.0,214.1,214.1,215.0,1.0,99.844,88.177,15.2,13886.894279997008,2400.0
2023-11-15 13:06:16.103000+00:00,42.2,35.5,60.0,25.0,60.1,4260.0,4260.0,255.0,255.0,210.0,106.0,210.2,210.2,210.0,1.0,85.393,75.85,22.7,169740.38834964254,2100.0
2023-11-28 11:40:45.513000+00:00,43.0,44.0,90.0,87.0,89.7,4380.0,3000.0,255.0,76.0,243.0,110.0,241.5,241.5,243.0,1.0,147.023,88.606,6.6,263660.1253495884,5880.551
2023-03-28 09:00:37.410000+00:00,37.8,33.6,60.0,21.0,60.2,4320.0,4560.0,255.0,255.0,215.0,110.0,215.0,215.0,215.0,1.0,144.463,114.248,2.6,652.7994299999788,4800.0
2023-11-22 10:48:20.400000+00:00,41.6,38.9,90.0,59.0,89.9,4380.0,2760.0,255.0,76.0,243.0,103.0,242.6,242.6,243.0,1.0,156.797,50.175,8.8,200652.3447697864,2100.0
2023-03-29 13:15:36.364000+00:00,39.0,33.2,60.0,61.0,59.9,4260.0,4500.0,255.0,255.0,215.0,100.0,215.9,215.9,215.0,1.0,97.024,102.387,15.0,13832.385159997137,1500.0
2023-10-02 13:24:57.283000+00:00,45.2,36.7,60.0,37.0,59.9,4320.0,4740.0,255.0,255.0,210.0,124.0,209.1,209.1,210.0,1.0,105.858,95.636,27.8,76203.41104003826,12000.0
2023-11-27 12:42:11.604000+00:00,42.4,43.7,90.0,60.0,90.1,4320.0,2880.0,255.0,76.0,243.0,82.0,243.5,243.5,243.0,1.0,88.621,64.283,4.6,247712.52787969488,10800.0
2023-11-14 12:06:32.788000+00:00,42.5,36.1,60.0,40.0,60.0,4260.0,4620.0,255.0,255.0,210.0,101.0,210.2,210.2,210.0,1.0,84.049,97.674,13.7,147710.71171986236,12000.0
2023-03-30 10:43:16.412000+00:00,39.7,35.0,60.0,63.0,59.8,4260.0,4500.0,255.0,255.0,225.0,127.0,224.4,224.4,225.0,1.0,114.045,100.515,12.2,6931.223350000301,3600.0
2024-01-17 09:17:02.495000+00:00,42.1,35.9,60.0,42.0,60.0,4380.0,4080.0,255.0,255.0,215.0,106.0,215.1,215.1,215.0,1.0,123.729,70.811,25.2,29676.58013998912,1284.0
2023-12-07 09:35:53.336000+00:00,40.2,41.9,90.0,75.0,90.2,4380.0,3000.0,255.0,76.0,243.0,84.0,243.6,243.6,243.0,1.0,97.113,109.552,1.4,285179.10156082414,3000.0
2023-12-04 15:21:09.800000+00:00,28.7,21.6,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.4,0.0,0.0,0.0,200.0,34.2,283856.4161707993,3000.0
2023-11-14 11:25:41.196000+00:00,42.7,35.1,60.0,37.0,59.9,4380.0,4620.0,255.0,255.0,210.0,104.0,209.4,209.4,210.0,1.0,153.227,120.371,8.6,146275.6158998857,12000.0
2024-01-18 10:06:25.146000+00:00,42.7,36.6,60.0,30.0,60.0,4380.0,4500.0,255.0,255.0,215.0,109.0,215.1,215.1,215.0,1.0,138.737,105.785,31.2,38163.7124399922,4816.0
2023-03-30 11:13:22.393000+00:00,39.9,33.5,60.0,39.0,59.9,4200.0,4320.0,255.0,255.0,225.0,112.0,225.0,225.0,225.0,1.0,112.522,114.348,14.8,7599.895990000292,8640.0
2024-01-15 15:03:16.695000+00:00,39.7,28.9,60.0,26.0,60.1,4260.0,4380.0,255.0,255.0,215.0,127.0,214.5,214.5,215.0,1.0,109.98,101.759,2.0,26182.92561999309,1500.0
2023-11-29 11:28:22.280000+00:00,42.9,45.7,90.0,67.0,89.9,4440.0,3120.0,255.0,76.0,243.0,80.0,243.2,243.2,243.0,1.0,144.415,110.331,9.4,273111.4888101366,2100.0
2023-10-12 10:21:15.200000+00:00,46.4,43.4,90.0,36.0,90.1,4440.0,2880.0,255.0,76.0,243.0,87.0,243.6,243.6,243.0,1.0,99.475,95.882,12.8,105770.91905988369,2100.0
2023-09-28 10:34:50.200000+00:00,38.3,30.8,0.0,0.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,76.5,76.5,0.0,0.0,0.0,200.0,48.8,59691.292540019545,3000.0
2023-10-11 10:58:18.130000+00:00,45.7,36.0,60.0,62.0,59.9,4380.0,4440.0,255.0,255.0,210.0,118.0,209.2,209.2,210.0,1.0,132.889,99.346,13.55,93533.5605598538,900.0
2024-01-15 13:00:27.800000+00:00,39.2,28.3,60.0,5.0,60.2,4140.0,4320.0,255.0,255.0,215.0,127.0,213.7,213.7,215.0,1.0,134.394,118.504,11.2,21236.616579995283,3000.0
2024-01-18 11:32:12.531000+00:00,42.6,35.1,60.0,20.0,60.0,4320.0,4260.0,255.0,255.0,185.0,97.0,184.7,184.7,185.0,1.0,120.092,109.004,85.6,41891.40223999832,3511.0
2023-03-30 11:24:41.787000+00:00,40.0,35.4,60.0,46.0,60.0,4260.0,4860.0,255.0,255.0,225.0,108.0,225.8,225.8,225.0,1.0,94.099,113.584,15.8,7764.626730000304,2400.0
2023-10-02 13:25:17.878000+00:00,45.3,36.5,60.0,50.0,59.9,4320.0,4560.0,255.0,255.0,210.0,107.0,210.3,210.3,210.0,1.0,165.511,112.735,27.8,76217.2288900383,2100.0
2023-12-07 09:34:56.711000+00:00,40.3,40.1,90.0,106.0,89.7,4260.0,3000.0,255.0,76.0,243.0,99.0,242.5,242.5,243.0,1.0,120.63,141.295,1.2,285143.9815408241,2100.0
2023-10-02 09:33:50.928000+00:00,43.4,35.2,60.0,45.0,60.0,4260.0,4740.0,255.0,255.0,210.0,113.0,210.3,210.3,210.0,1.0,167.479,84.835,1.55,64490.18851002785,12000.0
2024-01-17 14:26:44.400000+00:00,41.7,37.2,60.0,1.0,60.2,4380.0,4260.0,255.0,255.0,215.0,114.0,215.3,215.3,215.0,1.0,99.396,89.522,1.0,33193.118439987644,1500.0
2023-11-22 14:18:18.048000+00:00,40.6,36.9,90.0,26.0,90.1,4260.0,2880.0,255.0,76.0,243.0,82.0,244.0,244.0,243.0,1.0,167.889,92.79,60.4,225294.09470977,2100.0
2023-03-30 10:29:37.625000+00:00,39.6,34.1,60.0,51.0,59.9,4260.0,4620.0,255.0,255.0,225.0,127.0,222.3,222.3,225.0,1.0,138.452,87.548,9.6,5610.681060000306,3600.0
2023-10-09 12:08:06.400000+00:00,44.1,35.5,60.0,41.0,59.9,4380.0,4440.0,255.0,255.0,210.0,113.0,210.2,210.2,210.0,1.0,119.066,95.258,1.85,84690.12149989152,1500.0
2023-10-12 12:20:49.400000+00:00,48.0,41.4,90.0,58.0,90.1,4380.0,3360.0,255.0,96.0,243.0,89.0,243.1,243.1,243.0,1.0,134.023,27.046,38.45,110794.04931985193,7658.989
2023-11-29 10:44:05.519000+00:00,42.7,43.9,90.0,92.0,89.9,4380.0,2940.0,255.0,76.0,243.0,84.0,243.1,243.1,243.0,1.0,149.805,110.388,5.0,271318.34530989145,2400.0
2023-10-18 09:10:55.103000+00:00,42.3,32.8,60.0,17.0,60.0,4260.0,4680.0,255.0,255.0,210.0,98.0,211.0,211.0,210.0,1.0,162.289,67.849,8.9,118306.8620698263,2100.0
2023-03-30 10:00:31.827000+00:00,37.4,32.6,60.0,45.0,60.0,4320.0,4740.0,255.0,255.0,225.0,127.0,223.6,223.6,225.0,1.0,153.672,103.703,1.8,3788.207150000332,10800.0
2023-11-14 12:46:35.183000+00:00,41.9,35.1,60.0,36.0,60.0,4260.0,4980.0,255.0,255.0,210.0,110.0,209.6,209.6,210.0,1.0,156.453,86.716,23.15,149408.28672984033,2100.0
2024-01-15 14:58:39.792000+00:00,38.9,28.9,60.0,71.0,59.9,4200.0,4380.0,255.0,255.0,215.0,125.0,214.7,214.7,215.0,1.0,142.817,85.797,1.4,25948.913909993065,2100.0
2023-12-04 14:42:01.400000+00:00,39.9,42.1,90.0,76.0,90.1,4380.0,3000.0,255.0,76.0,243.0,101.0,242.3,242.3,243.0,1.0,120.957,111.836,1.6,282974.8956307919,2400.0
2023-11-14 10:57:16.400000+00:00,42.6,34.1,60.0,49.0,59.9,4260.0,4560.0,255.0,255.0,210.0,109.0,209.7,209.7,210.0,1.0,146.205,94.668,5.9,145081.17651988965,12000.0
2023-11-27 14:48:36.446000+00:00,43.0,43.8,90.0,68.0,90.0,4380.0,2940.0,255.0,76.0,243.0,88.0,242.8,242.8,243.0,1.0,187.318,113.02,11.8,253749.61916962988,8640.0
2023-11-22 15:16:42.600000+00:00,40.8,35.5,90.0,36.0,90.1,4260.0,2880.0,255.0,76.0,243.0,92.0,243.4,243.4,243.0,1.0,115.67,71.417,70.6,232048.81374977424,3600.0
2023-03-30 12:16:41.082000+00:00,39.9,34.8,60.0,51.0,60.0,4200.0,4500.0,255.0,255.0,225.0,123.0,224.8,224.8,225.0,1.0,131.37,95.229,24.8,8203.637090000033,1143.0
2023-11-20 12:17:42.638000+00:00,38.6,47.4,90.0,67.0,90.0,4380.0,0.0,255.0,0.0,243.0,34.0,243.3,243.3,243.0,1.0,58.8,74.805,0.6,172101.1218996407,5886.162
2023-10-18 10:08:16.200000+00:00,43.0,32.6,60.0,55.0,59.8,4260.0,4440.0,255.0,255.0,210.0,122.0,209.1,209.1,210.0,1.0,106.02,123.428,19.55,121045.11887984427,12000.0
2023-03-29 13:33:36.081000+00:00,40.0,34.2,60.0,64.0,59.8,4260.0,4620.0,255.0,255.0,215.0,114.0,214.4,214.4,215.0,1.0,130.057,98.387,17.8,14135.410239996443,1735.0
2023-11-27 10:45:34.961000+00:00,42.6,43.0,90.0,72.0,90.0,4380.0,3000.0,255.0,76.0,243.0,95.0,242.6,242.6,243.0,1.0,122.77,67.987,1.6,242526.8942197532,3600.0
2023-11-29 09:44:05.979000+00:00,37.9,46.1,90.0,66.0,89.9,4380.0,0.0,255.0,0.0,243.0,47.0,242.6,242.6,243.0,1.0,136.184,137.238,0.4,268234.87098961766,3600.0
2023-11-06 13:09:42.453000+00:00,43.7,35.1,60.0,16.0,60.1,4260.0,4380.0,255.0,255.0,215.0,127.0,214.1,214.1,215.0,1.0,144.521,131.766,2.4,135936.28362989012,11025.467
2023-10-12 11:48:43.114000+00:00,47.8,42.5,90.0,56.0,90.0,4380.0,3600.0,255.0,94.35,243.0,98.0,242.9,242.9,243.0,1.0,101.635,38.905,31.1,109417.28751986207,8640.0
2023-10-11 12:30:58.671000+00:00,45.7,35.0,60.0,33.0,60.1,4260.0,4620.0,255.0,255.0,210.0,105.0,210.2,210.2,210.0,1.0,124.039,97.445,47.0,95982.33251988582,1367.0
2023-09-28 12:09:37.749000+00:00,43.8,35.5,60.0,14.0,60.1,4260.0,4380.0,255.0,255.0,210.0,127.0,209.0,209.0,210.0,1.0,129.223,110.266,1.1,61992.23017002123,2100.0
2023-03-28 09:11:16.506000+00:00,38.5,33.0,60.0,0.0,60.3,4260.0,4200.0,255.0,255.0,215.0,111.0,215.2,215.2,215.0,1.0,122.398,92.0,3.95,857.248239999981,4800.0
2023-11-28 09:53:19.638000+00:00,42.6,45.7,90.0,121.0,89.9,4380.0,2880.0,255.0,76.0,243.0,90.0,242.8,242.8,243.0,1.0,127.619,102.627,1.6,259479.3725895753,2100.0
2023-10-12 11:39:36.754000+00:00,47.7,42.7,90.0,64.0,89.9,4380.0,3300.0,255.0,96.0,243.0,94.0,243.1,243.1,243.0,1.0,124.453,26.215,29.0,109035.36438986487,7584.43
2023-11-15 11:43:58.020000+00:00,41.7,36.6,60.0,19.0,60.0,4260.0,4740.0,255.0,255.0,210.0,91.0,211.4,211.4,210.0,1.0,116.308,41.635,12.5,166600.6762596908,1500.0
2023-10-11 12:42:42.163000+00:00,45.7,34.9,60.0,46.0,60.0,4320.0,4500.0,255.0,255.0,210.0,125.0,208.8,208.8,210.0,1.0,129.22,113.942,52.1,96318.9329598889,1843.0
2023-10-11 09:39:32.128000+00:00,44.5,36.0,60.0,18.0,60.1,4320.0,4500.0,255.0,255.0,210.0,99.0,211.0,211.0,210.0,1.0,98.57,96.015,24.65,90690.08834984202,8640.0
2024-01-18 14:12:18.115000+00:00,44.2,36.3,60.0,45.0,59.9,4440.0,4200.0,255.0,255.0,215.0,114.0,215.1,215.1,215.0,1.0,134.524,80.625,3.8,48074.34000000424,8640.0
2023-03-29 12:18:30.400000+00:00,38.6,32.0,60.0,35.0,60.1,4260.0,4560.0,255.0,255.0,215.0,103.0,215.9,215.9,215.0,1.0,95.45,119.366,5.4,10844.940719998363,2100.0
2023-11-29 10:59:39.412000+00:00,42.8,45.9,90.0,45.0,90.1,4440.0,3000.0,255.0,76.0,243.0,91.0,242.6,242.6,243.0,1.0,80.639,131.564,6.6,271943.74467998976,2100.0
2024-01-17 14:41:13.266000+00:00,43.5,37.9,60.0,11.0,60.1,4380.0,4560.0,255.0,255.0,215.0,110.0,215.3,215.3,215.0,1.0,120.586,89.352,3.0,33811.43371998762,3600.0
2024-01-18 11:34:30.850000+00:00,42.6,34.9,60.0,37.0,59.9,4380.0,4080.0,255.0,255.0,185.0,84.0,185.4,185.4,185.0,1.0,107.994,104.049,87.2,42001.7878399983,900.0
2023-11-29 09:32:55.800000+00:00,33.1,43.6,85.0,20.0,85.1,4320.0,0.0,255.0,0.0,250.0,43.0,249.6,249.6,250.0,1.0,108.037,82.774,0.2,267666.9071296175,1200.0
2023-11-06 11:00:35.454000+00:00,42.7,34.5,60.0,41.0,59.9,4260.0,4740.0,255.0,255.0,215.0,114.0,214.8,214.8,215.0,1.0,201.09,131.182,7.0,129130.36174990372,8640.0
2023-11-14 09:56:42.878000+00:00,31.2,34.6,60.0,13.0,60.2,4380.0,0.0,255.0,0.0,219.0,35.0,218.9,218.9,219.0,1.0,155.166,92.023,0.2,142454.76379989367,1200.0
2023-11-15 12:10:08.682000+00:00,41.9,36.1,60.0,37.0,60.0,4260.0,4260.0,255.0,255.0,210.0,112.0,209.8,209.8,210.0,1.0,62.83,57.851,15.2,167563.04348967987,12000.0
2023-11-27 09:47:37.059000+00:00,40.4,47.4,90.0,48.0,90.1,4380.0,0.0,255.0,0.0,243.0,44.0,242.8,242.8,243.0,1.0,92.319,78.072,0.6,238374.98638977017,3600.0
2023-10-12 11:10:49.613000+00:00,47.4,43.3,90.0,56.0,89.9,4380.0,3300.0,255.0,96.0,243.0,89.0,243.4,243.4,243.0,1.0,146.948,59.764,22.55,107862.6477198728,7625.638
2023-11-22 11:55:30.776000+00:00,40.7,37.3,90.0,25.0,90.1,4260.0,2760.0,255.0,76.0,243.0,86.0,243.5,243.5,243.0,1.0,129.344,137.184,14.6,207831.3861497853,5860.291
2023-09-28 12:55:35.800000+00:00,35.2,29.2,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,200.0,32.15,63081.75876002609,3000.0
2023-11-27 11:31:04.200000+00:00,42.6,42.4,90.0,85.0,89.9,4320.0,2760.0,255.0,76.0,243.0,85.0,243.2,243.2,243.0,1.0,69.701,134.75,2.6,244640.3591997305,5895.652
2023-10-12 10:03:23.275000+00:00,46.2,44.0,90.0,73.0,89.9,4380.0,2820.0,255.0,76.0,243.0,82.0,243.6,243.6,243.0,1.0,142.999,85.617,9.95,104883.5755098868,7641.188
2023-03-29 13:49:19.460000+00:00,39.4,31.9,60.0,3.0,60.2,4260.0,4740.0,255.0,255.0,215.0,102.0,215.2,215.2,215.0,1.0,130.405,111.177,22.0,14314.488189996098,1093.0
2023-10-11 12:50:41.659000+00:00,45.7,34.6,60.0,36.0,60.0,4320.0,4680.0,255.0,255.0,210.0,101.0,210.6,210.6,210.0,1.0,117.503,105.503,55.7,96543.2263098907,1420.0
2023-03-29 12:16:28.018000+00:00,38.3,31.9,60.0,21.0,60.2,4260.0,4740.0,255.0,255.0,215.0,125.0,214.0,214.0,215.0,1.0,93.019,112.331,4.8,10702.230769998385,3600.0
2023-03-30 10:39:11.217000+00:00,39.6,34.4,60.0,30.0,60.0,4260.0,4620.0,255.0,255.0,225.0,127.0,219.5,219.5,225.0,1.0,150.036,114.035,11.8,6539.9956700003095,3600.0
2023-11-14 10:57:11.124000+00:00,42.6,34.1,60.0,35.0,60.0,4320.0,4500.0,255.0,255.0,210.0,123.0,208.6,208.6,210.0,1.0,93.947,92.895,5.9,145075.0495098898,2100.0
2023-11-29 12:16:05.200000+00:00,43.0,47.7,90.0,43.0,90.2,4380.0,2940.0,255.0,76.0,243.0,59.0,244.8,244.8,243.0,1.0,153.059,101.19,14.2,275043.86018037493,2100.0
2023-11-14 14:37:14.800000+00:00,33.3,27.8,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,41.5,41.5,0.0,0.0,0.0,200.0,68.75,153647.44075983952,3000.0
2023-09-28 11:55:39.305000+00:00,41.9,36.7,60.0,91.0,59.8,4380.0,4380.0,255.0,170.0,210.0,105.0,209.9,209.9,210.0,1.0,155.781,69.995,0.5,61224.48447002077,2100.0
2023-12-07 10:00:56.814000+00:00,41.0,39.7,90.0,57.0,90.2,4320.0,2940.0,255.0,76.0,243.0,85.0,243.0,243.0,243.0,1.0,149.023,60.994,2.4,286332.15422084136,3600.0
2023-11-20 12:24:22.146000+00:00,40.9,40.3,90.0,107.0,89.8,4380.0,2820.0,255.0,76.0,243.0,77.0,244.0,244.0,243.0,1.0,157.671,166.456,1.4,172598.16826964464,5895.652
2023-10-18 08:10:57.343000+00:00,34.2,37.2,60.0,25.0,60.0,4260.0,0.0,255.0,84.0,210.0,0.0,218.9,218.9,210.0,1.0,163.361,62.122,0.3,116333.9943998098,1794.0
2023-10-02 09:20:08.606000+00:00,41.8,35.2,60.0,62.0,59.9,4320.0,4320.0,255.0,255.0,210.0,119.0,210.1,210.1,210.0,1.0,177.824,89.752,0.8,63819.92961002656,12000.0
2024-01-18 15:06:32.085000+00:00,45.2,38.3,70.0,69.0,69.9,4500.0,4320.0,255.0,255.0,215.0,124.0,214.8,214.8,215.0,1.0,149.088,97.848,1.2,51221.97508000707,3000.0
2023-11-06 10:15:42.600000+00:00,40.9,32.9,60.0,68.0,59.7,4260.0,4080.0,255.0,255.0,215.0,115.0,215.5,215.5,215.0,1.0,189.614,122.732,1.2,126155.71195989926,3600.0
2023-10-09 10:23:12.099000+00:00,43.0,34.9,60.0,47.0,59.9,4320.0,4680.0,255.0,255.0,210.0,120.0,209.9,209.9,210.0,1.0,171.637,74.419,1.7,80212.26262998882,2100.0
2023-10-11 11:06:26.678000+00:00,45.6,36.5,60.0,51.0,59.9,4320.0,4380.0,255.0,255.0,210.0,99.0,210.3,210.3,210.0,1.0,119.701,94.668,17.3,93729.74754985645,2087.0
2023-10-12 11:43:42.384000+00:00,47.8,42.1,90.0,58.0,90.0,4380.0,3300.0,255.0,99.0,243.0,109.0,242.5,242.5,243.0,1.0,153.255,74.45,30.05,109208.92134986368,6986.457
